question,optionA,optionB,optionC,optionD,correctAnswer,explanation,category,level,topic,difficulty
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Clock : Hour,Truth : Lie,Brief : Length,Flaccid : Strength,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Accenture,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The technical lead was reviewed by the security patch yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Infosys,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Clock : Hour,Solecism : Language,Brief : Length,Truth : Lie,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Google,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Amazon,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Clock : Hour,Truth : Lie,Brief : Length,Pugnacious : Aggression,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Cognizant,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Capgemini,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Clock : Hour,Flaccid : Strength,Brief : Length,Truth : Lie,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Infosys,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Tech Mahindra,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Solecism : Language,Brief : Length,Truth : Lie,Clock : Hour,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Infosys,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Cognizant,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Brief : Length,Pugnacious : Aggression,Clock : Hour,Truth : Lie,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Cognizant,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The technical lead was reviewed by the security patch yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Microsoft,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Flaccid : Strength,Truth : Lie,Brief : Length,Clock : Hour,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Amazon,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Amazon,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Solecism : Language,Truth : Lie,Brief : Length,Clock : Hour,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Wipro,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Microsoft,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Brief : Length,Truth : Lie,Pugnacious : Aggression,Clock : Hour,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Google,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Accenture,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Flaccid : Strength,Brief : Length,Truth : Lie,Clock : Hour,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Accenture,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Wipro,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Solecism : Language,Brief : Length,Truth : Lie,Clock : Hour,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Tech Mahindra,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Amazon,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Truth : Lie,Brief : Length,Clock : Hour,Pugnacious : Aggression,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Tech Mahindra,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was being reviewed by the technical lead.,The technical lead was reviewed by the security patch yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Accenture,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Clock : Hour,Flaccid : Strength,Brief : Length,Truth : Lie,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Wipro,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,TCS,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Brief : Length,Solecism : Language,Clock : Hour,Truth : Lie,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Google,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch is reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,TCS,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Clock : Hour,Pugnacious : Aggression,Brief : Length,Truth : Lie,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Google,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch is reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Infosys,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Clock : Hour,Flaccid : Strength,Truth : Lie,Brief : Length,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,TCS,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch is reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Wipro,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Brief : Length,Truth : Lie,Clock : Hour,Solecism : Language,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Wipro,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Microsoft,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Brief : Length,Pugnacious : Aggression,Clock : Hour,Truth : Lie,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Microsoft,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The technical lead was reviewed by the security patch yesterday.,The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Google,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Truth : Lie,Clock : Hour,Brief : Length,Flaccid : Strength,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,TCS,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Accenture,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Truth : Lie,Solecism : Language,Brief : Length,Clock : Hour,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Google,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The technical lead was reviewed by the security patch yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Microsoft,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Clock : Hour,Brief : Length,Pugnacious : Aggression,Truth : Lie,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Wipro,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The security patch is reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Cognizant,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Clock : Hour,Truth : Lie,Flaccid : Strength,Brief : Length,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Accenture,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch is reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Google,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Truth : Lie,Clock : Hour,Brief : Length,Solecism : Language,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Amazon,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Amazon,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Pugnacious : Aggression,Truth : Lie,Brief : Length,Clock : Hour,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Google,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Tech Mahindra,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Clock : Hour,Brief : Length,Truth : Lie,Flaccid : Strength,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Wipro,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Infosys,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Brief : Length,Truth : Lie,Solecism : Language,Clock : Hour,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Google,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The technical lead was reviewed by the security patch yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Amazon,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Brief : Length,Truth : Lie,Pugnacious : Aggression,Clock : Hour,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,TCS,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The technical lead was reviewed by the security patch yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Tech Mahindra,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Brief : Length,Flaccid : Strength,Clock : Hour,Truth : Lie,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,TCS,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Infosys,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Truth : Lie,Brief : Length,Clock : Hour,Solecism : Language,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Cognizant,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The technical lead was reviewed by the security patch yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Cognizant,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Pugnacious : Aggression,Brief : Length,Truth : Lie,Clock : Hour,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Wipro,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Wipro,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Clock : Hour,Truth : Lie,Brief : Length,Flaccid : Strength,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,TCS,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Accenture,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Brief : Length,Truth : Lie,Clock : Hour,Solecism : Language,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Amazon,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The technical lead was reviewed by the security patch yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Google,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Pugnacious : Aggression,Brief : Length,Clock : Hour,Truth : Lie,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Capgemini,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,TCS,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Brief : Length,Truth : Lie,Clock : Hour,Flaccid : Strength,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,TCS,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The technical lead was reviewed by the security patch yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Cognizant,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Brief : Length,Truth : Lie,Solecism : Language,Clock : Hour,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Capgemini,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Accenture,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Truth : Lie,Clock : Hour,Pugnacious : Aggression,Brief : Length,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,TCS,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,The security patch is reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Infosys,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Flaccid : Strength,Truth : Lie,Brief : Length,Clock : Hour,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Cognizant,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Capgemini,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Truth : Lie,Clock : Hour,Solecism : Language,Brief : Length,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Capgemini,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch is reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Accenture,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Clock : Hour,Truth : Lie,Brief : Length,Pugnacious : Aggression,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Capgemini,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Tech Mahindra,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Clock : Hour,Truth : Lie,Flaccid : Strength,Brief : Length,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Cognizant,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Accenture,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Clock : Hour,Truth : Lie,Brief : Length,Solecism : Language,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Infosys,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was being reviewed by the technical lead.,The security patch is reviewed by the technical lead yesterday.,The security patch was reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Google,Hard
Analogies: Select the pair that represents the same relationship as: 'OBSEQUIOUS : SERVILITY',Truth : Lie,Pugnacious : Aggression,Clock : Hour,Brief : Length,Pugnacious : Aggression,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,TCS,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was being reviewed by the technical lead.,The security patch was reviewed by the technical lead yesterday.,The security patch is reviewed by the technical lead yesterday.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Google,Hard
Analogies: Select the pair that represents the same relationship as: 'EPHEMERAL : DURATION',Flaccid : Strength,Clock : Hour,Brief : Length,Truth : Lie,Flaccid : Strength,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,Microsoft,Hard
"Active to Passive: Convert the sentence:
'The technical lead reviewed the security patch yesterday.'",The security patch was reviewed by the technical lead yesterday.,The security patch is reviewed by the technical lead yesterday.,The security patch was being reviewed by the technical lead.,The technical lead was reviewed by the security patch yesterday.,The security patch was reviewed by the technical lead yesterday.,"In the past active voice 'reviewed', the passive version is formed using 'was/were reviewed'.",verbal,3,Wipro,Hard
Analogies: Select the pair that represents the same relationship as: 'ANACHRONISM : TIME',Brief : Length,Clock : Hour,Truth : Lie,Solecism : Language,Solecism : Language,An anachronism is an error in time; a solecism is an error in language. The relationship is type-to-context error.,verbal,3,TCS,Hard
